year,date,league,playoffs,cross_region,team_a,team_b,score,k_eff,a_before,a_after,b_before,b_after
2017,2017-03-12,NA LCS,False,False,Team EnVyUs,Team Liquid,1-1,11.2,1443.1,1443.3,1455.4,1455.2
2017,2017-03-13,NA LCS,False,False,Immortals,TSM,0-1,28.0,1505.9,1497.2,1643.6,1652.3
2017,2017-03-13,NA LCS,False,False,Team EnVyUs,Team Liquid,0-1,28.0,1443.3,1429.8,1455.2,1468.7
2017,2017-03-14,LCK,False,False,Longzhu Gaming,bbq Olivers,2-1,19.6,1548.2,1556.2,1481.0,1473.1
2017,2017-03-14,LCK,False,False,Jin Air Green Wings,KT Rolster,1-2,19.6,1504.1,1498.8,1677.1,1682.3
2017,2017-03-15,LCK,False,False,DN SOOPers,SK Telecom T1,1-2,19.6,1608.2,1602.4,1757.2,1763.0
2017,2017-03-15,LCK,False,False,Kongdoo Monster,MVP,0-2,28.0,1402.1,1394.3,1565.7,1573.6
2017,2017-03-16,LCK,False,False,Longzhu Gaming,ROX Tigers,2-1,19.6,1556.2,1567.7,1617.1,1605.6
2017,2017-03-16,LPL,False,False,EDward Gaming,Oh My God,1-2,19.6,1681.1,1665.6,1451.0,1466.5
2017,2017-03-16,LCK,False,False,KT Rolster,Samsung Galaxy,1-2,19.6,1682.3,1672.0,1663.0,1673.4
2017,2017-03-16,LPL,False,False,LGD Gaming,Team WE,0-2,28.0,1524.0,1514.3,1635.7,1645.3
2017,2017-03-16,EU LCS,False,False,Origen,Team Vitality,0-2,28.0,1458.4,1446.8,1518.1,1529.7
2017,2017-03-16,EU LCS,False,False,Fnatic,Team ROCCAT,1-2,19.6,1580.7,1567.4,1451.5,1464.8
2017,2017-03-17,LMS,False,False,Fireball,XGamers,2-1,19.6,1395.3,1407.6,1485.9,1473.6
2017,2017-03-17,LPL,False,False,I May,Newbee,1-2,19.6,1599.1,1585.2,1448.2,1462.0
2017,2017-03-17,LJL,False,False,Rascal Jester,Unsold Stuff Gaming,0-2,28.0,1474.1,1465.2,1606.5,1615.4
2017,2017-03-17,LMS,False,False,Hong Kong Esports,Wayi Spider,2-0,28.0,1547.1,1554.3,1362.0,1354.8
2017,2017-03-17,LPL,False,False,Invictus Gaming,QG Reapers,2-1,19.6,1522.0,1530.5,1472.7,1464.3
2017,2017-03-17,EU LCS,False,False,H2k-Gaming,Unicorns of Love,0-2,28.0,1708.0,1692.3,1667.4,1683.1
2017,2017-03-17,EU LCS,False,False,G2 Esports,Misfits Gaming,2-1,19.6,1704.1,1709.7,1543.9,1538.3
2017,2017-03-17,NA LCS,False,False,Dignitas,Team Liquid,2-0,28.0,1476.0,1489.7,1468.7,1455.0
2017,2017-03-17,NA LCS,False,False,Counter Logic Gaming,Echo Fox,1-0,28.0,1571.8,1579.7,1411.6,1403.6
2017,2017-03-18,NA LCS,False,False,Counter Logic Gaming,Echo Fox,1-0,28.0,1579.7,1587.2,1403.6,1396.1
2017,2017-03-18,LCK,False,False,Jin Air Green Wings,MVP,1-2,19.6,1498.8,1491.1,1573.6,1581.3
2017,2017-03-18,LJL,False,False,7th heaven,DetonatioN FocusMe,0-2,28.0,1536.4,1526.6,1642.9,1652.7
2017,2017-03-18,LMS,False,False,Flash Wolves,Machi Esports,2-0,28.0,1698.1,1707.7,1582.7,1573.2
2017,2017-03-18,LMS,False,False,J Team,XGamers,2-0,28.0,1568.3,1578.6,1473.6,1463.3
2017,2017-03-18,LCK,False,False,SK Telecom T1,bbq Olivers,2-0,28.0,1763.0,1767.5,1473.1,1468.7
2017,2017-03-18,EU LCS,False,False,Giants Gaming,Team ROCCAT,0-2,28.0,1466.7,1452.6,1464.8,1478.9
2017,2017-03-18,CBLOL,False,False,INTZ.Genesis,Operation Kino e-Sports,3-2,16.8,1414.6,1424.7,1486.1,1476.0
2017,2017-03-18,EU LCS,False,False,Origen,Splyce,0-2,28.0,1446.8,1437.1,1557.0,1566.7
2017,2017-03-18,NA LCS,False,False,Dignitas,Team EnVyUs,2-1,19.6,1489.7,1497.8,1429.8,1421.7
2017,2017-03-18,NA LCS,False,False,Cloud9,Immortals,1-2,19.6,1621.3,1608.2,1497.2,1510.3
2017,2017-03-18,NA LCS,False,False,FlyQuest,TSM,1-2,19.6,1466.8,1461.8,1652.3,1657.3
2017,2017-03-18,NA LCS,False,False,Phoenix1,Team Liquid,2-0,28.0,1541.8,1552.4,1455.0,1444.4
2017,2017-03-19,LMS,False,False,Machi Esports,ahq eSports Club,0-2,28.0,1573.2,1562.8,1664.7,1675.1
2017,2017-03-19,LCK,False,False,Kongdoo Monster,Samsung Galaxy,0-2,28.0,1394.3,1389.6,1673.4,1678.1
2017,2017-03-19,LCK,False,False,DN SOOPers,ROX Tigers,0-2,28.0,1602.4,1588.5,1605.6,1619.5
2017,2017-03-19,LMS,False,False,Flash Wolves,J Team,2-0,28.0,1707.7,1716.7,1578.6,1569.6
2017,2017-03-19,CBLOL,False,False,KaBuM! Esports,ProGaming Esports,2-3,16.8,1512.9,1502.2,1414.6,1425.3
2017,2017-03-19,NA LCS,False,False,Immortals,Phoenix1,0-2,28.0,1510.3,1498.0,1552.4,1564.7
2017,2017-03-19,NA LCS,False,False,Echo Fox,TSM,0-2,28.0,1396.1,1391.0,1657.3,1662.4
2017,2017-03-19,NA LCS,False,False,Counter Logic Gaming,FlyQuest,2-0,28.0,1587.2,1596.3,1461.8,1452.6
2017,2017-03-19,NA LCS,False,False,Cloud9,Team EnVyUs,2-1,19.6,1608.2,1613.2,1421.7,1416.7
2017,2017-03-21,LCK,False,False,Jin Air Green Wings,Samsung Galaxy,0-2,28.0,1491.1,1484.0,1678.1,1685.2
2017,2017-03-21,LCK,False,False,ROX Tigers,bbq Olivers,2-1,19.6,1619.5,1625.3,1468.7,1462.9
2017,2017-03-22,LCK,False,False,KT Rolster,MVP,1-2,19.6,1672.0,1659.7,1581.3,1593.6
2017,2017-03-22,LCK,False,False,Longzhu Gaming,SK Telecom T1,1-2,19.6,1567.7,1562.9,1767.5,1772.2
2017,2017-03-23,LCK,False,False,Jin Air Green Wings,Kongdoo Monster,2-1,19.6,1484.0,1491.2,1389.6,1382.4
2017,2017-03-23,LPL,False,False,Invictus Gaming,Vici Gaming,1-2,19.6,1530.5,1519.3,1482.5,1493.6
2017,2017-03-23,LCK,False,False,DN SOOPers,bbq Olivers,2-1,19.6,1588.5,1594.9,1462.9,1456.5
2017,2017-03-23,LPL,False,False,Game Talents,Snake Esports,2-1,19.6,1511.2,1522.9,1581.9,1570.2
2017,2017-03-23,EU LCS,False,False,Splyce,Team Vitality,2-0,28.0,1566.7,1579.2,1529.7,1517.2
2017,2017-03-23,EU LCS,False,False,G2 Esports,Giants Gaming,2-0,28.0,1709.7,1714.9,1452.6,1447.4
2017,2017-03-24,LMS,False,False,Hong Kong Esports,J Team,0-2,28.0,1554.3,1540.9,1569.6,1583.0
2017,2017-03-24,LPL,False,False,QG Reapers,Royal Never Give Up,0-2,28.0,1464.3,1458.6,1700.7,1706.4
2017,2017-03-24,LMS,False,False,Fireball,Machi Esports,1-2,19.6,1407.6,1401.9,1562.8,1568.4
2017,2017-03-24,LJL,False,False,DetonatioN FocusMe,Rascal Jester,2-1,19.6,1652.7,1657.7,1465.2,1460.2
2017,2017-03-24,LPL,False,False,EDward Gaming,I May,1-2,19.6,1665.6,1653.6,1585.2,1597.3
2017,2017-03-24,EU LCS,False,False,Misfits Gaming,Team ROCCAT,0-2,28.0,1538.3,1521.9,1478.9,1495.2
2017,2017-03-24,EU LCS,False,False,Origen,Unicorns of Love,0-2,28.0,1437.1,1431.6,1683.1,1688.5
2017,2017-03-24,NA LCS,False,False,Cloud9,Dignitas,2-0,28.0,1613.2,1622.7,1497.8,1488.3
2017,2017-03-25,NA LCS,False,False,Echo Fox,FlyQuest,0-2,28.0,1391.0,1379.5,1452.6,1464.2
2017,2017-03-25,LPL,False,False,Oh My God,Team WE,0-2,28.0,1466.5,1459.1,1645.3,1652.7
2017,2017-03-25,LCK,False,False,SK Telecom T1,Samsung Galaxy,0-2,28.0,1772.2,1754.7,1685.2,1702.6
2017,2017-03-25,LPL,False,False,LGD Gaming,Newbee,1-2,19.6,1514.3,1503.0,1462.0,1473.2
2017,2017-03-25,LMS,False,False,Hong Kong Esports,ahq eSports Club,0-2,28.0,1540.9,1532.1,1675.1,1683.9
2017,2017-03-25,LJL,False,False,7th heaven,Rampage,1-2,19.6,1526.6,1518.1,1574.7,1583.1
2017,2017-03-25,LCK,False,False,MVP,ROX Tigers,1-2,19.6,1593.6,1584.7,1625.3,1634.2
2017,2017-03-25,LMS,False,False,Fireball,Wayi Spider,2-0,28.0,1401.9,1414.0,1354.8,1342.7
2017,2017-03-25,LPL,False,False,Game Talents,Invictus Gaming,0-2,28.0,1522.9,1508.8,1519.3,1533.5
2017,2017-03-25,LJL,False,False,SCARZ,Unsold Stuff Gaming,1-2,19.6,1465.4,1459.6,1615.4,1621.2
2017,2017-03-25,EU LCS,False,False,H2k-Gaming,Team Vitality,2-1,19.6,1692.3,1697.6,1517.2,1512.0
2017,2017-03-25,CBLOL,True,False,INTZ,Vivo Keyd,1-3,22.4,1631.0,1619.9,1634.9,1645.9
2017,2017-03-25,EU LCS,False,False,Fnatic,Giants Gaming,2-1,19.6,1567.4,1574.0,1447.4,1440.9
2017,2017-03-25,NA LCS,False,False,TSM,Team Liquid,1-2,19.6,1662.4,1647.2,1444.4,1459.7
2017,2017-03-25,NA LCS,False,False,Counter Logic Gaming,Immortals,0-2,28.0,1596.3,1578.5,1498.0,1515.9
2017,2017-03-25,NA LCS,False,False,Cloud9,Phoenix1,2-0,28.0,1622.7,1634.4,1564.7,1553.0
2017,2017-03-25,NA LCS,False,False,Echo Fox,Team EnVyUs,2-1,19.6,1379.5,1390.3,1416.7,1405.9
2017,2017-03-26,LPL,False,False,QG Reapers,Snake Esports,2-0,28.0,1458.6,1476.9,1570.2,1551.8
2017,2017-03-26,LCK,False,False,DN SOOPers,Longzhu Gaming,2-0,28.0,1594.9,1607.6,1562.9,1550.2
2017,2017-03-26,LMS,False,False,XGamers,ahq eSports Club,0-2,28.0,1463.3,1457.2,1683.9,1690.0
2017,2017-03-26,LPL,False,False,Royal Never Give Up,Vici Gaming,2-1,19.6,1706.4,1710.9,1493.6,1489.2
2017,2017-03-26,LCK,False,False,KT Rolster,Kongdoo Monster,1-2,19.6,1659.7,1643.4,1382.4,1398.7
2017,2017-03-26,LMS,False,False,Flash Wolves,Wayi Spider,2-0,28.0,1716.7,1719.6,1342.7,1339.8
2017,2017-03-26,CBLOL,True,False,RED Canids,paiN Gaming,3-1,22.4,1553.3,1565.5,1581.5,1569.4
2017,2017-03-26,NA LCS,False,False,Dignitas,Immortals,2-0,28.0,1488.3,1503.4,1515.9,1500.8
2017,2017-03-26,NA LCS,False,False,Phoenix1,TSM,0-2,28.0,1553.0,1542.7,1647.2,1657.5
2017,2017-03-26,NA LCS,False,False,FlyQuest,Team Liquid,2-1,19.6,1464.2,1473.8,1459.7,1450.0
2017,2017-03-26,NA LCS,False,False,Counter Logic Gaming,Team EnVyUs,2-1,19.6,1578.5,1583.8,1405.9,1400.6
2017,2017-03-27,LJL,False,False,DetonatioN Rising,SCARZ,3-0,28.0,1437.5,1452.4,1459.6,1444.7
2017,2017-03-28,LJL,False,False,7th heaven,Crest Gaming Act,3-0,28.0,1518.1,1529.0,1437.5,1426.7
2017,2017-03-28,LCK,False,False,Kongdoo Monster,bbq Olivers,1-2,19.6,1398.7,1390.5,1456.5,1464.7
2017,2017-03-28,LCK,False,False,DN SOOPers,Jin Air Green Wings,2-0,28.0,1607.6,1617.1,1491.2,1481.7
2017,2017-03-29,LCK,False,False,ROX Tigers,SK Telecom T1,1-2,19.6,1634.2,1627.7,1754.7,1761.3
2017,2017-03-29,LJL,True,False,Rampage,Unsold Stuff Gaming,3-2,16.8,1583.1,1592.4,1621.2,1611.9
2017,2017-03-29,LCK,False,False,MVP,Samsung Galaxy,0-2,28.0,1584.7,1575.3,1702.6,1712.0
2017,2017-03-30,LCK,False,False,Kongdoo Monster,Longzhu Gaming,2-1,19.6,1390.5,1404.5,1550.2,1536.2
2017,2017-03-30,LPL,False,False,LGD Gaming,Royal Never Give Up,0-2,28.0,1503.0,1496.6,1710.9,1717.4
2017,2017-03-30,LCK,False,False,DN SOOPers,KT Rolster,1-2,19.6,1617.1,1608.1,1643.4,1652.5
2017,2017-03-30,LPL,False,False,I May,Invictus Gaming,1-2,19.6,1597.3,1585.7,1533.5,1545.0
2017,2017-03-30,EU LCS,False,False,Splyce,Unicorns of Love,1-2,19.6,1579.2,1572.4,1688.5,1695.4
2017,2017-03-30,EU LCS,False,False,Fnatic,G2 Esports,1-2,19.6,1574.0,1567.9,1714.9,1720.9
2017,2017-03-31,LMS,False,False,Fireball,J Team,0-2,28.0,1414.0,1406.3,1583.0,1590.6
2017,2017-03-31,LPL,False,False,Newbee,QG Reapers,2-0,28.0,1473.2,1487.4,1476.9,1462.8
2017,2017-03-31,LMS,False,False,Wayi Spider,ahq eSports Club,0-2,28.0,1339.8,1336.5,1690.0,1693.3
2017,2017-03-31,LPL,False,False,EDward Gaming,Game Talents,2-0,28.0,1653.6,1662.1,1508.8,1500.3
2017,2017-03-31,EU LCS,False,False,H2k-Gaming,Origen,2-0,28.0,1697.6,1702.6,1431.6,1426.6
2017,2017-03-31,EU LCS,False,False,Giants Gaming,Misfits Gaming,0-2,28.0,1440.9,1430.1,1521.9,1532.7
2017,2017-03-31,NA LCS,False,False,Team Liquid,eUnited,1-1,11.2,1450.0,1449.6,1423.7,1424.1
2017,2017-03-31,NA LCS,False,False,Gold Coin United,Team EnVyUs,1-1,11.2,1423.7,1423.4,1400.6,1400.9
2017,2017-04-01,NA LCS,False,False,Team Liquid,eUnited,2-0,28.0,1449.6,1462.5,1424.1,1411.2
2017,2017-04-01,NA LCS,False,False,Gold Coin United,Team EnVyUs,2-0,28.0,1423.4,1436.5,1400.9,1387.8
2017,2017-04-01,LJL,True,False,DetonatioN FocusMe,Rampage,0-3,28.0,1657.7,1641.1,1592.4,1609.0
2017,2017-04-01,LPL,False,False,Invictus Gaming,Royal Never Give Up,1-2,19.6,1545.0,1539.7,1717.4,1722.7
2017,2017-04-01,LCK,False,False,ROX Tigers,Samsung Galaxy,0-2,28.0,1627.7,1617.0,1712.0,1722.7
2017,2017-04-01,LMS,False,False,Machi Esports,Wayi Spider,2-1,19.6,1568.4,1572.5,1336.5,1332.4
2017,2017-04-01,LPL,False,False,LGD Gaming,Oh My God,0-2,28.0,1496.6,1481.0,1459.1,1474.6
2017,2017-04-01,LCK,False,False,MVP,SK Telecom T1,0-2,28.0,1575.3,1568.1,1761.3,1768.4
2017,2017-04-01,LPL,False,False,I May,Snake Esports,0-2,28.0,1585.7,1570.3,1551.8,1567.2
2017,2017-04-01,LMS,False,False,Hong Kong Esports,XGamers,2-0,28.0,1532.1,1543.1,1457.2,1446.1
2017,2017-04-01,EU LCS,False,False,Team Vitality,Unicorns of Love,0-2,28.0,1512.0,1504.8,1695.4,1702.6
2017,2017-04-01,EU LCS,False,False,G2 Esports,Team ROCCAT,1-2,19.6,1720.9,1705.5,1495.2,1510.6
2017,2017-04-01,NA LCS,False,False,Gold Coin United,Team Liquid,2-3,16.8,1436.5,1428.7,1462.5,1470.3
2017,2017-04-01,NA LCS,False,False,Team EnVyUs,eUnited,3-1,22.4,1387.8,1399.8,1411.2,1399.2
2017,2017-04-02,LPL,False,False,EDward Gaming,Newbee,2-1,19.6,1662.1,1667.3,1487.4,1482.1
2017,2017-04-02,LMS,False,False,Flash Wolves,XGamers,2-0,28.0,1719.6,1724.4,1446.1,1441.3
2017,2017-04-02,LCK,False,False,KT Rolster,Longzhu Gaming,2-0,28.0,1652.5,1661.9,1536.2,1526.7
2017,2017-04-02,LPL,False,False,Game Talents,Vici Gaming,0-2,28.0,1500.3,1485.9,1489.2,1503.6
2017,2017-04-02,LMS,False,False,Hong Kong Esports,Machi Esports,0-2,28.0,1543.1,1530.3,1572.5,1585.3
2017,2017-04-02,LCK,False,False,Jin Air Green Wings,bbq Olivers,2-1,19.6,1481.7,1491.0,1464.7,1455.3
2017,2017-04-02,LPL,False,False,QG Reapers,Team WE,2-0,28.0,1462.8,1483.8,1652.7,1631.7
2017,2017-04-02,EU LCS,False,False,H2k-Gaming,Splyce,2-0,28.0,1702.6,1711.5,1572.4,1563.4
2017,2017-04-02,LCK,False,False,DN SOOPers,MVP,1-0,28.0,1608.1,1620.5,1568.1,1555.7
2017,2017-04-02,EU LCS,False,False,Fnatic,Misfits Gaming,2-1,19.6,1567.9,1576.7,1532.7,1523.9
2017,2017-04-02,NA LCS,False,False,Gold Coin United,Team EnVyUs,2-3,16.8,1428.7,1419.6,1399.8,1408.9
2017,2017-04-06,LPL,False,False,QG Reapers,Vici Gaming,2-0,28.0,1483.8,1498.6,1503.6,1488.8
2017,2017-04-06,LPL,False,False,Game Talents,Team WE,0-2,28.0,1485.9,1477.4,1631.7,1640.2
2017,2017-04-06,EU LCS,False,False,Fnatic Academy,Giants Gaming,3-1,22.4,1431.0,1442.2,1430.1,1418.9
2017,2017-04-07,LCK,True,False,DN SOOPers,MVP,0-2,28.0,1620.5,1603.9,1555.7,1572.3
2017,2017-04-07,LMS,False,False,J Team,Wayi Spider,2-0,28.0,1590.6,1595.8,1332.4,1327.2
2017,2017-04-07,LPL,False,False,I May,Oh My God,0-2,28.0,1570.3,1552.6,1474.6,1492.4
2017,2017-04-07,LMS,False,False,Machi Esports,XGamers,2-0,28.0,1585.3,1593.9,1441.3,1432.8
2017,2017-04-07,LPL,False,False,Royal Never Give Up,Snake Esports,2-0,28.0,1722.7,1730.8,1567.2,1559.0
2017,2017-04-07,EU LCS,False,False,Misfits Academy,Origen,3-0,28.0,1431.0,1444.8,1426.6,1412.8
2017,2017-04-08,LPL,False,False,Game Talents,QG Reapers,0-2,28.0,1477.4,1464.3,1498.6,1511.7
2017,2017-04-08,LPL,False,False,Newbee,Vici Gaming,0-2,28.0,1482.1,1468.4,1488.8,1502.6
2017,2017-04-08,LMS,False,False,Fireball,Flash Wolves,0-2,28.0,1406.3,1402.5,1724.4,1728.3
2017,2017-04-08,LPL,False,False,EDward Gaming,Team WE,2-0,28.0,1667.3,1680.3,1640.2,1627.3
2017,2017-04-08,LMS,False,False,J Team,ahq eSports Club,2-1,19.6,1595.8,1608.3,1693.3,1680.9
2017,2017-04-08,EU LCS,True,False,Misfits Gaming,Splyce,3-2,16.8,1523.9,1533.3,1563.4,1554.1
2017,2017-04-08,CBLOL,True,False,RED Canids,Vivo Keyd,3-0,28.0,1565.5,1582.6,1645.9,1628.8
2017,2017-04-08,NA LCS,True,False,Dignitas,Phoenix1,0-3,28.0,1503.4,1491.0,1542.7,1555.2
2017,2017-04-09,LPL,False,False,Oh My God,Royal Never Give Up,2-0,28.0,1492.4,1514.7,1730.8,1708.5
2017,2017-04-09,LPL,False,False,Invictus Gaming,Snake Esports,0-2,28.0,1539.7,1526.5,1559.0,1572.3
2017,2017-04-09,LMS,False,False,Fireball,ahq eSports Club,0-2,28.0,1402.5,1397.8,1680.9,1685.6
2017,2017-04-09,LMS,False,False,Flash Wolves,Hong Kong Esports,2-0,28.0,1728.3,1735.1,1530.3,1523.5
2017,2017-04-09,LPL,False,False,I May,LGD Gaming,2-1,19.6,1552.6,1560.4,1481.0,1473.2
2017,2017-04-09,EU LCS,True,False,Fnatic,H2k-Gaming,3-0,28.0,1576.7,1595.9,1711.5,1692.4
2017,2017-04-09,NA LCS,True,False,Counter Logic Gaming,FlyQuest,2-3,16.8,1583.8,1572.8,1473.8,1484.8
2017,2017-04-11,LCK,True,False,KT Rolster,MVP,3-0,28.0,1661.9,1672.4,1572.3,1561.8
2017,2017-04-13,LPL,False,False,Oh My God,Snake Esports,2-1,19.6,1514.7,1526.2,1572.3,1560.9
2017,2017-04-13,EU LCS,False,False,Fnatic Academy,Misfits Academy,2-3,16.8,1442.2,1433.8,1444.8,1453.2
2017,2017-04-13,LPL,False,False,Invictus Gaming,LGD Gaming,0-2,28.0,1526.5,1510.4,1473.2,1489.4
2017,2017-04-13,EU LCS,False,False,Giants Gaming,Origen,3-0,28.0,1418.9,1432.7,1412.8,1399.0
2017,2017-04-14,LPL,False,False,EDward Gaming,Vici Gaming,2-0,28.0,1680.3,1687.7,1502.6,1495.2
2017,2017-04-14,LPL,False,False,Newbee,Team WE,1-2,19.6,1468.4,1462.8,1627.3,1632.9
2017,2017-04-14,EU LCS,False,False,Fnatic Academy,Giants Gaming,3-0,28.0,1433.8,1447.8,1432.7,1418.7
2017,2017-04-15,LCK,True,False,KT Rolster,Samsung Galaxy,3-0,28.0,1672.4,1688.4,1722.7,1706.7
2017,2017-04-15,EU LCS,True,False,Fnatic,G2 Esports,1-3,22.4,1595.9,1588.1,1705.5,1713.3
2017,2017-04-15,NA LCS,True,False,Cloud9,Phoenix1,3-0,28.0,1634.4,1645.2,1555.2,1544.3
2017,2017-04-16,EU LCS,True,False,Misfits Gaming,Unicorns of Love,1-3,22.4,1533.3,1527.1,1702.6,1708.7
2017,2017-04-16,NA LCS,True,False,FlyQuest,TSM,0-3,28.0,1484.8,1477.2,1657.5,1665.0
2017,2017-04-18,LMS,False,False,Raise Gaming,XGamers,2-0,28.0,1412.1,1427.0,1432.8,1418.0
2017,2017-04-18,LPL,True,False,Invictus Gaming,Newbee,0-1,28.0,1510.4,1494.5,1462.8,1478.7
2017,2017-04-18,LMS,False,False,Team Yetti,Wayi Spider,0-2,28.0,1412.1,1394.8,1327.2,1344.6
2017,2017-04-18,LMS,False,False,Team Yetti,XGamers,2-0,28.0,1394.8,1409.7,1418.0,1403.1
2017,2017-04-19,LMS,False,False,Raise Gaming,Wayi Spider,1-3,22.4,1427.0,1413.2,1344.6,1358.4
2017,2017-04-20,LMS,False,False,Raise Gaming,Team Yetti,3-0,28.0,1413.2,1427.0,1409.7,1395.9
2017,2017-04-21,LMS,True,False,J Team,Machi Esports,3-1,22.4,1608.3,1619.0,1593.9,1583.1
2017,2017-04-22,LCK,True,False,KT Rolster,SK Telecom T1,0-3,28.0,1688.4,1677.6,1768.4,1779.3
2017,2017-04-22,LMS,True,False,J Team,ahq eSports Club,0-3,28.0,1619.0,1607.7,1685.6,1696.9
2017,2017-04-22,EU LCS,True,False,Fnatic,Misfits Gaming,3-0,28.0,1588.1,1599.7,1527.1,1515.6
2017,2017-04-22,NA LCS,True,False,FlyQuest,Phoenix1,2-3,16.8,1477.2,1470.4,1544.3,1551.1
2017,2017-04-23,LMS,True,False,Flash Wolves,ahq eSports Club,3-1,22.4,1735.1,1745.0,1696.9,1686.9
2017,2017-04-23,EU LCS,True,False,G2 Esports,Unicorns of Love,3-1,22.4,1713.3,1724.4,1708.7,1697.7
2017,2017-04-23,NA LCS,True,False,Cloud9,TSM,2-3,16.8,1645.2,1637.3,1665.0,1673.0
2017,2017-04-25,LCK,False,False,Ever8 Winners,Jin Air Green Wings,0-2,28.0,1495.2,1481.0,1491.0,1505.2
2017,2017-04-25,LCK,False,False,CJ Entus,Kongdoo Monster,1-2,19.6,1495.2,1482.9,1404.5,1416.8
2017,2017-04-25,LCK,False,False,CJ Entus,Ever8 Winners,0-2,28.0,1482.9,1468.8,1481.0,1495.1
2017,2017-04-27,LCK,False,False,Jin Air Green Wings,Kongdoo Monster,3-1,22.4,1505.2,1513.6,1416.8,1408.4
2017,2017-04-28,MSI,False,True,RED Canids,Rampage,1-0,68.85,1582.6,1619.7,1609.0,1572.0
2017,2017-04-29,LCK,False,False,Ever8 Winners,Kongdoo Monster,3-1,22.4,1495.1,1503.5,1408.4,1400.0
2017,2017-04-30,MSI,False,True,RED Canids,Rampage,1-0,67.95,1619.7,1649.0,1572.0,1542.7
2017,2017-05-10,MSI,False,True,G2 Esports,SK Telecom T1,0-1,36.0,1724.4,1709.2,1779.3,1794.4
2017,2017-05-10,MSI,False,True,Flash Wolves,Team WE,0-1,38.7,1745.0,1719.6,1632.9,1658.3
2017,2017-05-10,MSI,False,True,Flash Wolves,G2 Esports,0-1,36.0,1719.6,1701.1,1709.2,1727.7
2017,2017-05-10,MSI,False,True,TSM,Team WE,1-0,38.25,1673.0,1691.3,1658.3,1639.9
2017,2017-05-11,MSI,False,True,SK Telecom T1,TSM,1-0,36.0,1794.4,1807.2,1691.3,1678.5
2017,2017-05-11,MSI,False,True,G2 Esports,Team WE,0-1,37.8,1727.7,1704.1,1639.9,1663.5
2017,2017-05-11,MSI,False,True,Flash Wolves,TSM,1-0,36.0,1701.1,1717.9,1678.5,1661.6
2017,2017-05-11,MSI,False,True,SK Telecom T1,Team WE,1-0,37.35,1807.2,1818.6,1663.5,1652.1
2017,2017-05-12,MSI,False,True,G2 Esports,TSM,0-1,36.0,1704.1,1684.0,1661.6,1681.8
2017,2017-05-12,MSI,False,True,Flash Wolves,SK Telecom T1,0-1,36.0,1717.9,1705.0,1818.6,1831.5
2017,2017-05-12,MSI,False,True,Flash Wolves,G2 Esports,0-1,36.0,1705.0,1685.9,1684.0,1703.0
2017,2017-05-12,MSI,False,True,TSM,Team WE,0-1,36.9,1681.8,1661.8,1652.1,1672.2
2017,2017-05-13,MSI,False,True,G2 Esports,Team WE,0-1,36.45,1703.0,1683.2,1672.2,1692.0
2017,2017-05-13,MSI,False,True,Flash Wolves,SK Telecom T1,1-0,36.0,1685.9,1711.0,1831.5,1806.4
2017,2017-05-13,MSI,False,True,SK Telecom T1,TSM,1-0,36.0,1806.4,1817.3,1661.8,1650.9
2017,2017-05-13,MSI,False,True,Flash Wolves,Team WE,0-1,36.0,1711.0,1692.1,1692.0,1711.0
2017,2017-05-14,MSI,False,True,G2 Esports,SK Telecom T1,0-1,36.0,1683.2,1671.8,1817.3,1828.7
2017,2017-05-14,MSI,False,True,Flash Wolves,TSM,0-1,36.0,1692.1,1671.9,1650.9,1671.0
2017,2017-05-14,MSI,False,True,G2 Esports,TSM,1-0,36.0,1671.8,1689.8,1671.0,1653.1
2017,2017-05-14,MSI,False,True,SK Telecom T1,Team WE,0-1,36.0,1828.7,1804.8,1711.0,1734.9
2017,2017-05-15,MSI,False,True,Flash Wolves,TSM,1-0,36.0,1671.9,1689.0,1653.1,1636.0
2017,2017-05-19,MSI,False,True,Flash Wolves,SK Telecom T1,0-3,36.0,1689.0,1676.7,1804.8,1817.0
2017,2017-05-20,MSI,False,True,G2 Esports,Team WE,3-1,28.8,1689.8,1706.0,1734.9,1718.6
2017,2017-05-21,MSI,False,True,G2 Esports,SK Telecom T1,1-3,28.8,1706.0,1696.1,1817.0,1827.0
2017,2017-05-30,LCK,False,False,Jin Air Green Wings,MVP,1-2,19.6,1513.6,1505.1,1561.8,1570.3
2017,2017-05-30,LCK,False,False,KT Rolster,Longzhu Gaming,0-2,28.0,1677.6,1657.9,1526.7,1546.5
2017,2017-05-31,LCK,False,False,DN SOOPers,Ever8 Winners,2-1,19.6,1603.9,1610.9,1503.5,1496.5
2017,2017-05-31,LCK,False,False,SK Telecom T1,Samsung Galaxy,0-2,28.0,1827.0,1808.3,1706.7,1725.3
2017,2017-06-01,LCK,False,False,Longzhu Gaming,bbq Olivers,2-1,19.6,1546.5,1553.7,1455.3,1448.1
2017,2017-06-01,LCK,False,False,Jin Air Green Wings,ROX Tigers,2-0,28.0,1505.1,1523.5,1617.0,1598.6
2017,2017-06-01,EU LCS,False,False,H2k-Gaming,Splyce,2-0,28.0,1692.4,1701.1,1554.1,1545.4
2017,2017-06-01,EU LCS,False,False,Fnatic,Misfits Gaming,2-0,28.0,1599.7,1610.4,1515.6,1504.9
2017,2017-06-02,LJL,False,False,Burning Core Toyama,Rampage,0-2,28.0,1437.5,1427.6,1542.7,1552.5
