year,date,league,cross_region,team_a,team_b,winner,a_before,a_after,b_before,b_after
2014,2014-04-16,EU LCS,False,Copenhagen Wolves,Gambit Gaming,Gambit Gaming,1485.1,1471.7,1443.0,1456.5
2014,2014-04-16,EU LCS,False,Gambit Gaming,Copenhagen Wolves,Gambit Gaming,1456.5,1469.0,1471.7,1459.1
2014,2014-04-17,EU LCS,False,Alliance,Team ROCCAT,Team ROCCAT,1548.9,1535.8,1515.3,1528.5
2014,2014-04-17,EU LCS,False,Team ROCCAT,Alliance,Team ROCCAT,1528.5,1540.7,1535.8,1523.5
2014,2014-04-17,EU LCS,False,SK Gaming,Fnatic,Fnatic,1588.2,1575.2,1560.0,1573.0
2014,2014-04-17,EU LCS,False,Fnatic,SK Gaming,Fnatic,1573.0,1585.0,1575.2,1563.2
2014,2014-04-17,EU LCS,False,SK Gaming,Fnatic,SK Gaming,1563.2,1575.9,1585.0,1572.3
2014,2014-04-17,EU LCS,False,Fnatic,SK Gaming,Fnatic,1572.3,1584.4,1575.9,1563.8
2014,2014-04-18,NA LCS,False,Counter Logic Gaming,Team Coast,Counter Logic Gaming,1570.0,1577.8,1444.9,1437.0
2014,2014-04-18,NA LCS,False,Team Coast,Counter Logic Gaming,Counter Logic Gaming,1437.0,1429.6,1577.8,1585.2
2014,2014-04-18,NA LCS,False,Dignitas,Team Curse,Dignitas,1457.9,1469.7,1453.0,1441.1
2014,2014-04-18,NA LCS,False,Team Curse,Dignitas,Team Curse,1441.1,1454.1,1469.7,1456.7
2014,2014-04-18,NA LCS,False,Dignitas,Team Curse,Team Curse,1456.7,1444.6,1454.1,1466.2
2014,2014-04-19,NA LCS,False,TSM,Counter Logic Gaming,Counter Logic Gaming,1606.2,1593.5,1585.2,1597.9
2014,2014-04-19,NA LCS,False,Counter Logic Gaming,TSM,TSM,1597.9,1585.8,1593.5,1605.7
2014,2014-04-19,NA LCS,False,TSM,Counter Logic Gaming,TSM,1605.7,1617.0,1585.8,1574.5
2014,2014-04-19,NA LCS,False,Cloud9,Team Curse,Cloud9,1664.7,1670.5,1466.2,1460.4
2014,2014-04-19,NA LCS,False,Team Curse,Cloud9,Cloud9,1460.4,1454.9,1670.5,1676.0
2014,2014-04-20,NA LCS,False,Dignitas,Team Coast,Dignitas,1444.6,1456.1,1429.6,1418.2
2014,2014-04-20,NA LCS,False,Team Coast,Dignitas,Team Coast,1418.2,1431.5,1456.1,1442.8
2014,2014-04-20,NA LCS,False,Dignitas,Team Coast,Dignitas,1442.8,1454.4,1431.5,1419.9
2014,2014-04-20,NA LCS,False,Counter Logic Gaming,Team Curse,Counter Logic Gaming,1574.5,1582.5,1454.9,1446.9
2014,2014-04-20,NA LCS,False,Team Curse,Counter Logic Gaming,Counter Logic Gaming,1446.9,1439.3,1582.5,1590.0
2014,2014-04-20,NA LCS,False,Cloud9,TSM,Cloud9,1676.0,1686.0,1617.0,1607.0
2014,2014-04-20,NA LCS,False,TSM,Cloud9,Cloud9,1607.0,1597.7,1686.0,1695.3
2014,2014-04-20,NA LCS,False,Cloud9,TSM,Cloud9,1695.3,1704.0,1597.7,1589.0
2014,2014-04-24,EU LCS,False,Millenium,Ninjas in Pyjamas,Ninjas in Pyjamas,1433.6,1423.9,1500.0,1509.7
2014,2014-04-24,EU LCS,False,Ninjas in Pyjamas,Millenium,Millenium,1509.7,1494.8,1423.9,1438.8
2014,2014-04-24,EU LCS,False,Millenium,Ninjas in Pyjamas,Millenium,1438.8,1452.7,1494.8,1480.9
2014,2014-04-24,EU LCS,False,Ninjas in Pyjamas,Millenium,Ninjas in Pyjamas,1480.9,1491.9,1452.7,1441.7
2014,2014-04-24,EU LCS,False,Millenium,Ninjas in Pyjamas,Millenium,1441.7,1455.4,1491.9,1478.2
2014,2014-04-25,EU LCS,False,SUPA HOT CREW,Cloud9 Eclipse,SUPA HOT CREW,1425.8,1440.3,1500.0,1485.5
2014,2014-04-25,EU LCS,False,Cloud9 Eclipse,SUPA HOT CREW,SUPA HOT CREW,1485.5,1471.9,1440.3,1453.9
2014,2014-04-25,EU LCS,False,SUPA HOT CREW,Cloud9 Eclipse,SUPA HOT CREW,1453.9,1466.5,1471.9,1459.3
2014,2014-04-25,EU LCS,False,Copenhagen Wolves,Denial eSports.Europe,Denial eSports.Europe,1459.1,1448.5,1500.0,1510.6
2014,2014-04-25,EU LCS,False,Denial eSports.Europe,Copenhagen Wolves,Copenhagen Wolves,1510.6,1496.5,1448.5,1462.7
2014,2014-04-25,EU LCS,False,Copenhagen Wolves,Denial eSports.Europe,Copenhagen Wolves,1462.7,1475.8,1496.5,1483.3
2014,2014-04-25,EU LCS,False,Denial eSports.Europe,Copenhagen Wolves,Copenhagen Wolves,1483.3,1471.1,1475.8,1488.1
2014,2014-04-26,NA LCS,False,XDG Gaming,LMQ,LMQ,1395.7,1387.2,1500.0,1508.5
2014,2014-04-26,NA LCS,False,LMQ,XDG Gaming,LMQ,1508.5,1516.5,1387.2,1379.2
2014,2014-04-26,NA LCS,False,XDG Gaming,LMQ,LMQ,1379.2,1371.7,1516.5,1524.0
2014,2014-04-27,NA LCS,False,Evil Geniuses,Cloud9 Tempest,Evil Geniuses,1407.7,1422.8,1500.0,1484.9
2014,2014-04-27,NA LCS,False,Cloud9 Tempest,Evil Geniuses,Cloud9 Tempest,1484.9,1494.8,1422.8,1412.9
2014,2014-04-27,NA LCS,False,Evil Geniuses,Cloud9 Tempest,Evil Geniuses,1412.9,1427.7,1494.8,1480.0
2014,2014-04-27,NA LCS,False,Cloud9 Tempest,Evil Geniuses,Evil Geniuses,1480.0,1466.2,1427.7,1441.5
2014,2014-04-27,NA LCS,False,Team Coast,compLexity.Black,compLexity.Black,1419.9,1410.6,1500.0,1509.3
2014,2014-04-27,NA LCS,False,compLexity.Black,Team Coast,compLexity.Black,1509.3,1518.0,1410.6,1401.9
2014,2014-04-27,NA LCS,False,Team Coast,compLexity.Black,Team Coast,1401.9,1417.8,1518.0,1502.1
2014,2014-04-28,NA LCS,False,compLexity.Black,Team Coast,compLexity.Black,1502.1,1511.2,1417.8,1408.6
2014,2014-05-20,EU LCS,False,Fnatic,SK Gaming,SK Gaming,1584.4,1571.7,1563.8,1576.5
2014,2014-05-20,EU LCS,False,Team ROCCAT,Millenium,Millenium,1540.7,1525.8,1455.4,1470.3
2014,2014-05-20,EU LCS,False,Copenhagen Wolves,Alliance,Alliance,1488.1,1477.3,1523.5,1534.3
2014,2014-05-20,EU LCS,False,Millenium,SUPA HOT CREW,Millenium,1470.3,1482.2,1466.5,1454.6
2014,2014-05-20,EU LCS,False,Gambit Gaming,Team ROCCAT,Team ROCCAT,1469.0,1459.0,1525.8,1535.9
2014,2014-05-21,EU LCS,False,SK Gaming,Gambit Gaming,Gambit Gaming,1576.5,1560.6,1459.0,1474.9
2014,2014-05-21,EU LCS,False,Copenhagen Wolves,Millenium,Copenhagen Wolves,1477.3,1489.5,1482.2,1470.0
2014,2014-05-21,EU LCS,False,Alliance,SUPA HOT CREW,SUPA HOT CREW,1534.3,1519.6,1454.6,1469.3
2014,2014-05-21,EU LCS,False,SK Gaming,Copenhagen Wolves,SK Gaming,1560.6,1570.2,1489.5,1479.9
2014,2014-05-21,EU LCS,False,SUPA HOT CREW,Team ROCCAT,SUPA HOT CREW,1469.3,1483.6,1535.9,1521.6
2014,2014-05-21,EU LCS,False,Alliance,Fnatic,Alliance,1519.6,1533.4,1571.7,1557.9
2014,2014-05-22,EU LCS,False,Gambit Gaming,Alliance,Alliance,1474.9,1464.9,1533.4,1543.4
2014,2014-05-22,EU LCS,False,Fnatic,Copenhagen Wolves,Fnatic,1557.9,1567.3,1479.9,1470.6
2014,2014-05-22,EU LCS,False,Millenium,Gambit Gaming,Millenium,1470.0,1481.8,1464.9,1453.0
2014,2014-05-22,EU LCS,False,Team ROCCAT,Fnatic,Fnatic,1521.6,1511.2,1567.3,1577.7
2014,2014-05-22,EU LCS,False,SUPA HOT CREW,SK Gaming,SK Gaming,1483.6,1474.5,1570.2,1579.2
2014,2014-05-23,NA LCS,False,Cloud9,TSM,Cloud9,1704.0,1712.2,1589.0,1580.8
2014,2014-05-23,NA LCS,False,Team Curse,Counter Logic Gaming,Counter Logic Gaming,1439.3,1432.2,1590.0,1597.1
2014,2014-05-23,NA LCS,False,LMQ,Evil Geniuses,LMQ,1524.0,1533.2,1441.5,1432.3
2014,2014-05-23,NA LCS,False,compLexity Gaming,Dignitas,Dignitas,1500.0,1486.4,1454.4,1468.0
2014,2014-05-23,NA LCS,False,Counter Logic Gaming,LMQ,LMQ,1597.1,1582.9,1533.2,1547.4
2014,2014-05-24,NA LCS,False,TSM,Team Curse,TSM,1580.8,1588.0,1432.2,1425.1
2014,2014-05-24,NA LCS,False,compLexity Gaming,LMQ,LMQ,1486.4,1476.5,1547.4,1557.3
2014,2014-05-24,NA LCS,False,Dignitas,Evil Geniuses,Dignitas,1468.0,1478.8,1432.3,1421.5
2014,2014-05-24,NA LCS,False,TSM,compLexity Gaming,TSM,1588.0,1596.2,1476.5,1468.2
2014,2014-05-24,NA LCS,False,Dignitas,Cloud9,Dignitas,1478.8,1497.8,1712.2,1693.1
2014,2014-05-25,NA LCS,False,Evil Geniuses,Counter Logic Gaming,Counter Logic Gaming,1421.5,1414.7,1582.9,1589.7
2014,2014-05-25,NA LCS,False,LMQ,Team Curse,LMQ,1557.3,1564.9,1425.1,1417.4
2014,2014-05-25,NA LCS,False,Cloud9,compLexity Gaming,compLexity Gaming,1693.1,1674.3,1468.2,1487.1
2014,2014-05-25,NA LCS,False,Evil Geniuses,TSM,TSM,1414.7,1408.5,1596.2,1602.5
2014,2014-05-25,NA LCS,False,Team Curse,Dignitas,Team Curse,1417.4,1432.1,1497.8,1483.1
2014,2014-05-25,NA LCS,False,Counter Logic Gaming,Cloud9,Cloud9,1589.7,1580.6,1674.3,1683.4
2014,2014-05-29,EU LCS,False,Fnatic,Gambit Gaming,Gambit Gaming,1577.7,1561.6,1453.0,1469.2
2014,2014-05-29,EU LCS,False,Copenhagen Wolves,SUPA HOT CREW,SUPA HOT CREW,1470.6,1458.7,1474.5,1486.4
2014,2014-05-29,EU LCS,False,Millenium,Alliance,Alliance,1481.8,1471.9,1543.4,1553.3
2014,2014-05-29,EU LCS,False,Team ROCCAT,SK Gaming,SK Gaming,1511.2,1501.5,1579.2,1588.9
2014,2014-05-30,EU LCS,False,Alliance,SK Gaming,Alliance,1553.3,1566.5,1588.9,1575.7
2014,2014-05-30,EU LCS,False,Millenium,Fnatic,Fnatic,1471.9,1463.0,1561.6,1570.5
2014,2014-05-30,EU LCS,False,Copenhagen Wolves,Team ROCCAT,Copenhagen Wolves,1458.7,1472.2,1501.5,1488.0
2014,2014-05-30,EU LCS,False,Gambit Gaming,SUPA HOT CREW,SUPA HOT CREW,1469.2,1457.8,1486.4,1497.8
2014,2014-05-31,NA LCS,False,Counter Logic Gaming,TSM,Counter Logic Gaming,1580.6,1593.4,1602.5,1589.7
2014,2014-05-31,NA LCS,False,compLexity Gaming,Evil Geniuses,Evil Geniuses,1487.1,1472.4,1408.5,1423.2
2014,2014-05-31,NA LCS,False,LMQ,Dignitas,Dignitas,1564.9,1550.1,1483.1,1497.8
2014,2014-05-31,NA LCS,False,Cloud9,Team Curse,Cloud9,1683.4,1688.0,1432.1,1427.6
2014,2014-06-01,NA LCS,False,LMQ,Cloud9,Cloud9,1550.1,1542.7,1688.0,1695.5
2014,2014-06-01,NA LCS,False,Team Curse,Evil Geniuses,Team Curse,1427.6,1439.4,1423.2,1411.3
2014,2014-06-01,NA LCS,False,compLexity Gaming,Counter Logic Gaming,Counter Logic Gaming,1472.4,1464.4,1593.4,1601.3
2014,2014-06-01,NA LCS,False,Dignitas,TSM,Dignitas,1497.8,1512.9,1589.7,1574.6
2014,2014-06-05,EU LCS,False,Alliance,Team ROCCAT,Alliance,1566.5,1575.8,1488.0,1478.7
2014,2014-06-05,EU LCS,False,SK Gaming,Millenium,SK Gaming,1575.7,1583.9,1463.0,1454.7
2014,2014-06-05,EU LCS,False,SUPA HOT CREW,Fnatic,SUPA HOT CREW,1497.8,1512.3,1570.5,1556.1
2014,2014-06-05,EU LCS,False,Copenhagen Wolves,Gambit Gaming,Gambit Gaming,1472.2,1459.7,1457.8,1470.3
2014,2014-06-06,EU LCS,False,Gambit Gaming,SK Gaming,SK Gaming,1470.3,1462.1,1583.9,1592.1
2014,2014-06-06,EU LCS,False,Millenium,Copenhagen Wolves,Millenium,1454.7,1466.9,1459.7,1447.5
2014,2014-06-06,EU LCS,False,SUPA HOT CREW,Alliance,Alliance,1512.3,1502.4,1575.8,1585.7
2014,2014-06-06,EU LCS,False,Fnatic,Team ROCCAT,Fnatic,1556.1,1565.4,1478.7,1469.3
2014,2014-06-07,NA LCS,False,TSM,LMQ,LMQ,1574.6,1561.5,1542.7,1555.8
2014,2014-06-07,NA LCS,False,Evil Geniuses,Cloud9,Evil Geniuses,1411.3,1431.4,1695.5,1675.4
2014,2014-06-07,NA LCS,False,Dignitas,Counter Logic Gaming,Counter Logic Gaming,1512.9,1503.9,1601.3,1610.4
2014,2014-06-07,NA LCS,False,compLexity Gaming,Team Curse,compLexity Gaming,1464.4,1475.6,1439.4,1428.3
2014,2014-06-08,NA LCS,False,Cloud9,Counter Logic Gaming,Cloud9,1675.4,1685.2,1610.4,1600.6
2014,2014-06-08,NA LCS,False,LMQ,compLexity Gaming,LMQ,1555.8,1565.0,1475.6,1466.3
2014,2014-06-08,NA LCS,False,Evil Geniuses,Dignitas,Dignitas,1431.4,1421.9,1503.9,1513.5
2014,2014-06-08,NA LCS,False,Team Curse,TSM,TSM,1428.3,1420.7,1561.5,1569.1
2014,2014-06-12,EU LCS,False,SK Gaming,Fnatic,Fnatic,1592.1,1579.2,1565.4,1578.4
2014,2014-06-12,EU LCS,False,SUPA HOT CREW,Millenium,Millenium,1502.4,1489.2,1466.9,1480.1
2014,2014-06-12,EU LCS,False,Alliance,Gambit Gaming,Gambit Gaming,1585.7,1569.6,1462.1,1478.2
2014,2014-06-13,EU LCS,False,Team ROCCAT,SUPA HOT CREW,Team ROCCAT,1469.3,1482.0,1489.2,1476.5
2014,2014-06-13,EU LCS,False,Gambit Gaming,Millenium,Millenium,1478.2,1466.2,1480.1,1492.0
2014,2014-06-13,EU LCS,False,Fnatic,Alliance,Alliance,1578.4,1566.1,1569.6,1581.9
2014,2014-06-13,EU LCS,False,Copenhagen Wolves,SK Gaming,SK Gaming,1447.5,1439.8,1579.2,1586.9
2014,2014-06-14,NA LCS,False,TSM,Cloud9,TSM,1569.1,1585.0,1685.2,1669.3
2014,2014-06-14,NA LCS,False,Evil Geniuses,LMQ,LMQ,1421.9,1414.6,1565.0,1572.4
2014,2014-06-14,NA LCS,False,Dignitas,Team Curse,Dignitas,1513.5,1522.3,1420.7,1411.8
2014,2014-06-14,NA LCS,False,Counter Logic Gaming,compLexity Gaming,Counter Logic Gaming,1600.6,1608.2,1466.3,1458.7
2014,2014-06-15,NA LCS,False,Team Curse,LMQ,Team Curse,1411.8,1429.0,1572.4,1555.2
2014,2014-06-15,NA LCS,False,compLexity Gaming,TSM,TSM,1458.7,1450.9,1585.0,1592.8
2014,2014-06-15,NA LCS,False,Counter Logic Gaming,Evil Geniuses,Counter Logic Gaming,1608.2,1614.1,1414.6,1408.6
2014,2014-06-15,NA LCS,False,Cloud9,Dignitas,Cloud9,1669.3,1676.5,1522.3,1515.1
2014,2014-06-19,NA LCS,False,Team Curse,Cloud9,Cloud9,1429.0,1424.3,1676.5,1681.2
2014,2014-06-19,NA LCS,False,TSM,Dignitas,Dignitas,1592.8,1578.2,1515.1,1529.8
2014,2014-06-19,NA LCS,False,LMQ,Counter Logic Gaming,Counter Logic Gaming,1555.2,1545.2,1614.1,1624.1
2014,2014-06-19,NA LCS,False,Evil Geniuses,compLexity Gaming,Evil Geniuses,1408.6,1422.1,1450.9,1437.4
2014,2014-06-20,NA LCS,False,Dignitas,compLexity Gaming,compLexity Gaming,1529.8,1514.6,1437.4,1452.5
2014,2014-06-20,NA LCS,False,TSM,Evil Geniuses,TSM,1578.2,1585.1,1422.1,1415.1
2014,2014-06-20,NA LCS,False,Counter Logic Gaming,Team Curse,Team Curse,1624.1,1605.8,1424.3,1442.6
2014,2014-06-20,NA LCS,False,Cloud9,LMQ,LMQ,1681.2,1664.7,1545.2,1561.7
2014,2014-06-21,EU LCS,False,SK Gaming,Alliance,Alliance,1586.9,1574.7,1581.9,1594.0
2014,2014-06-21,EU LCS,False,SUPA HOT CREW,Copenhagen Wolves,SUPA HOT CREW,1476.5,1487.3,1439.8,1429.1
2014,2014-06-21,EU LCS,False,Millenium,Team ROCCAT,Team ROCCAT,1492.0,1479.7,1482.0,1494.4
2014,2014-06-21,EU LCS,False,Gambit Gaming,Fnatic,Fnatic,1466.2,1457.6,1566.1,1574.7
2014,2014-06-22,EU LCS,False,Team ROCCAT,Gambit Gaming,Team ROCCAT,1494.4,1505.1,1457.6,1446.8
2014,2014-06-22,EU LCS,False,SK Gaming,SUPA HOT CREW,SK Gaming,1574.7,1583.7,1487.3,1478.2
2014,2014-06-22,EU LCS,False,Fnatic,Millenium,Millenium,1574.7,1559.5,1479.7,1494.9
2014,2014-06-22,EU LCS,False,Alliance,Copenhagen Wolves,Alliance,1594.0,1600.7,1429.1,1422.4
2014,2014-06-26,EU LCS,False,Copenhagen Wolves,Fnatic,Fnatic,1422.4,1414.9,1559.5,1567.0
2014,2014-06-26,EU LCS,False,Alliance,Millenium,Alliance,1600.7,1609.2,1494.9,1486.4
2014,2014-06-26,EU LCS,False,SUPA HOT CREW,Gambit Gaming,Gambit Gaming,1478.2,1465.1,1446.8,1459.9
2014,2014-06-26,EU LCS,False,SK Gaming,Team ROCCAT,SK Gaming,1583.7,1593.1,1505.1,1495.8
2014,2014-06-27,EU LCS,False,Team ROCCAT,Alliance,Alliance,1495.8,1487.6,1609.2,1617.4
2014,2014-06-27,EU LCS,False,Millenium,SK Gaming,Millenium,1486.4,1502.0,1593.1,1577.5
2014,2014-06-27,EU LCS,False,Fnatic,SUPA HOT CREW,SUPA HOT CREW,1567.0,1551.6,1465.1,1480.6
2014,2014-06-27,EU LCS,False,Gambit Gaming,Copenhagen Wolves,Copenhagen Wolves,1459.9,1446.4,1414.9,1428.5
2014,2014-06-28,NA LCS,False,TSM,Counter Logic Gaming,TSM,1585.1,1597.8,1605.8,1593.1
2014,2014-06-28,NA LCS,False,compLexity Gaming,Cloud9,compLexity Gaming,1452.5,1471.1,1664.7,1646.2
2014,2014-06-28,NA LCS,False,Evil Geniuses,Team Curse,Evil Geniuses,1415.1,1428.1,1442.6,1429.6
2014,2014-06-28,NA LCS,False,Dignitas,LMQ,Dignitas,1514.6,1528.3,1561.7,1548.1
2014,2014-06-29,NA LCS,False,Cloud9,Evil Geniuses,Cloud9,1646.2,1651.5,1428.1,1422.8
2014,2014-06-29,NA LCS,False,LMQ,TSM,LMQ,1548.1,1561.8,1597.8,1584.1
2014,2014-06-29,NA LCS,False,Counter Logic Gaming,Dignitas,Counter Logic Gaming,1593.1,1602.9,1528.3,1518.5
2014,2014-06-29,NA LCS,False,Team Curse,compLexity Gaming,Team Curse,1429.6,1443.0,1471.1,1457.7
2014,2014-07-01,EU LCS,False,Team ROCCAT,Fnatic,Fnatic,1487.6,1477.7,1551.6,1561.4
2014,2014-07-01,EU LCS,False,SK Gaming,Gambit Gaming,SK Gaming,1577.5,1585.2,1446.4,1438.7
2014,2014-07-01,EU LCS,False,Copenhagen Wolves,Team ROCCAT,Team ROCCAT,1428.5,1418.1,1477.7,1488.0
2014,2014-07-01,EU LCS,False,Millenium,Fnatic,Fnatic,1502.0,1492.0,1561.4,1571.4
2014,2014-07-01,EU LCS,False,Alliance,SUPA HOT CREW,Alliance,1617.4,1624.9,1480.6,1473.1
2014,2014-07-02,EU LCS,False,Alliance,SK Gaming,Alliance,1624.9,1635.6,1585.2,1574.5
2014,2014-07-02,EU LCS,False,Team ROCCAT,Millenium,Team ROCCAT,1488.0,1500.2,1492.0,1479.9
2014,2014-07-02,EU LCS,False,SUPA HOT CREW,SK Gaming,SUPA HOT CREW,1473.1,1488.5,1574.5,1559.1
2014,2014-07-02,EU LCS,False,Millenium,Gambit Gaming,Millenium,1479.9,1490.5,1438.7,1428.1
2014,2014-07-02,EU LCS,False,Copenhagen Wolves,SUPA HOT CREW,SUPA HOT CREW,1418.1,1408.5,1488.5,1498.1
2014,2014-07-02,EU LCS,False,Fnatic,Gambit Gaming,Fnatic,1571.4,1578.7,1428.1,1420.8
2014,2014-07-03,EU LCS,False,Copenhagen Wolves,Alliance,Copenhagen Wolves,1408.5,1427.4,1635.6,1616.7
2014,2014-07-03,EU LCS,False,Millenium,SUPA HOT CREW,SUPA HOT CREW,1490.5,1478.8,1498.1,1509.8
2014,2014-07-03,EU LCS,False,SK Gaming,Copenhagen Wolves,SK Gaming,1559.1,1566.8,1427.4,1419.8
2014,2014-07-03,EU LCS,False,Alliance,Fnatic,Fnatic,1616.7,1603.4,1578.7,1592.0
2014,2014-07-03,EU LCS,False,Gambit Gaming,Team ROCCAT,Team ROCCAT,1420.8,1411.5,1500.2,1509.5
2014,2014-07-04,NA LCS,False,LMQ,Cloud9,Cloud9,1561.8,1552.8,1651.5,1660.4
2014,2014-07-04,NA LCS,False,compLexity Gaming,Counter Logic Gaming,Counter Logic Gaming,1457.7,1450.4,1602.9,1610.2
2014,2014-07-04,NA LCS,False,Dignitas,Evil Geniuses,Dignitas,1518.5,1527.2,1422.8,1414.0
2014,2014-07-04,NA LCS,False,Counter Logic Gaming,Cloud9,Counter Logic Gaming,1610.2,1623.9,1660.4,1646.7
2014,2014-07-04,NA LCS,False,TSM,Team Curse,TSM,1584.1,1591.5,1443.0,1435.7
2014,2014-07-05,NA LCS,False,Dignitas,TSM,Dignitas,1527.2,1541.4,1591.5,1577.3
2014,2014-07-05,NA LCS,False,compLexity Gaming,Evil Geniuses,compLexity Gaming,1450.4,1461.1,1414.0,1403.2
2014,2014-07-05,NA LCS,False,LMQ,Team Curse,Team Curse,1552.8,1536.9,1435.7,1451.6
2014,2014-07-05,NA LCS,False,Evil Geniuses,TSM,TSM,1403.2,1396.8,1577.3,1583.8
2014,2014-07-06,NA LCS,False,Cloud9,Team Curse,Team Curse,1646.7,1628.6,1451.6,1469.7
2014,2014-07-06,NA LCS,False,Counter Logic Gaming,LMQ,LMQ,1623.9,1608.9,1536.9,1551.8
2014,2014-07-06,NA LCS,False,Team Curse,Counter Logic Gaming,Team Curse,1469.7,1486.2,1608.9,1592.4
2014,2014-07-06,NA LCS,False,compLexity Gaming,Dignitas,compLexity Gaming,1461.1,1475.9,1541.4,1526.7
2014,2014-07-06,NA LCS,False,LMQ,Evil Geniuses,LMQ,1551.8,1558.8,1396.8,1389.8
2014,2014-07-06,NA LCS,False,TSM,compLexity Gaming,TSM,1583.8,1592.2,1475.9,1467.5
2014,2014-07-06,NA LCS,False,Dignitas,Cloud9,Cloud9,1526.7,1518.1,1628.6,1637.2
2014,2014-07-10,EU LCS,False,Team ROCCAT,SK Gaming,Team ROCCAT,1509.5,1523.5,1566.8,1552.8
2014,2014-07-10,EU LCS,False,Copenhagen Wolves,Gambit Gaming,Copenhagen Wolves,1419.8,1431.5,1411.5,1399.8
2014,2014-07-10,EU LCS,False,SUPA HOT CREW,Fnatic,Fnatic,1509.8,1500.6,1592.0,1601.2
2014,2014-07-10,EU LCS,False,Millenium,Alliance,Millenium,1478.8,1494.9,1603.4,1587.2
2014,2014-07-11,EU LCS,False,Alliance,Team ROCCAT,Team ROCCAT,1587.2,1573.0,1523.5,1537.6
2014,2014-07-11,EU LCS,False,Gambit Gaming,SUPA HOT CREW,SUPA HOT CREW,1399.8,1391.2,1500.6,1509.2
2014,2014-07-11,EU LCS,False,Copenhagen Wolves,Millenium,Copenhagen Wolves,1431.5,1445.6,1494.9,1480.7
2014,2014-07-11,EU LCS,False,Fnatic,SK Gaming,Fnatic,1601.2,1611.5,1552.8,1542.5
2014,2014-07-12,NA LCS,False,compLexity Gaming,Team Curse,compLexity Gaming,1467.5,1480.1,1486.2,1473.6
2014,2014-07-12,NA LCS,False,Evil Geniuses,Cloud9,Cloud9,1389.8,1385.2,1637.2,1641.8
2014,2014-07-12,NA LCS,False,Counter Logic Gaming,TSM,Counter Logic Gaming,1592.4,1604.4,1592.2,1580.2
2014,2014-07-12,NA LCS,False,LMQ,Dignitas,LMQ,1558.8,1569.4,1518.1,1507.5
2014,2014-07-13,NA LCS,False,Team Curse,Evil Geniuses,Evil Geniuses,1473.6,1458.6,1385.2,1400.1
2014,2014-07-13,NA LCS,False,Dignitas,Counter Logic Gaming,Counter Logic Gaming,1507.5,1498.8,1604.4,1613.1
2014,2014-07-13,NA LCS,False,Cloud9,TSM,TSM,1641.8,1627.7,1580.2,1594.3
2014,2014-07-13,NA LCS,False,compLexity Gaming,LMQ,LMQ,1480.1,1471.1,1569.4,1578.4
2014,2014-07-17,EU LCS,False,SUPA HOT CREW,Team ROCCAT,SUPA HOT CREW,1509.2,1522.2,1537.6,1524.7
2014,2014-07-17,EU LCS,False,Gambit Gaming,Alliance,Alliance,1391.2,1384.9,1573.0,1579.3
2014,2014-07-17,EU LCS,False,Fnatic,Copenhagen Wolves,Fnatic,1611.5,1618.2,1445.6,1439.0
2014,2014-07-18,EU LCS,False,Copenhagen Wolves,SK Gaming,Copenhagen Wolves,1439.0,1454.5,1542.5,1527.0
2014,2014-07-18,EU LCS,False,Millenium,Team ROCCAT,Millenium,1480.7,1494.2,1524.7,1511.1
2014,2014-07-18,EU LCS,False,SUPA HOT CREW,Alliance,Alliance,1522.2,1512.1,1579.3,1589.3
2014,2014-07-18,EU LCS,False,Gambit Gaming,Fnatic,Fnatic,1384.9,1380.0,1618.2,1623.2
2014,2014-07-19,NA LCS,False,Team Curse,Dignitas,Team Curse,1458.6,1472.0,1498.8,1485.4
2014,2014-07-19,NA LCS,False,Evil Geniuses,Counter Logic Gaming,Evil Geniuses,1400.1,1418.7,1613.1,1594.6
2014,2014-07-19,NA LCS,False,TSM,LMQ,LMQ,1594.3,1581.7,1578.4,1590.9
2014,2014-07-19,NA LCS,False,Cloud9,compLexity Gaming,Cloud9,1627.7,1634.7,1471.1,1464.2
2014,2014-07-20,NA LCS,False,Evil Geniuses,Dignitas,Dignitas,1418.7,1409.0,1485.4,1495.1
2014,2014-07-20,NA LCS,False,compLexity Gaming,TSM,TSM,1464.2,1456.1,1581.7,1589.8
2014,2014-07-20,NA LCS,False,LMQ,Counter Logic Gaming,LMQ,1590.9,1603.1,1594.6,1582.4
2014,2014-07-20,NA LCS,False,Team Curse,Cloud9,Cloud9,1472.0,1465.2,1634.7,1641.4
2014,2014-07-24,EU LCS,False,Team ROCCAT,Gambit Gaming,Team ROCCAT,1511.1,1518.8,1380.0,1372.3
2014,2014-07-24,EU LCS,False,Millenium,Copenhagen Wolves,Millenium,1494.2,1504.9,1454.5,1443.8
2014,2014-07-24,EU LCS,False,Fnatic,Alliance,Alliance,1623.2,1610.0,1589.3,1602.5
2014,2014-07-24,EU LCS,False,SK Gaming,SUPA HOT CREW,SUPA HOT CREW,1527.0,1514.5,1512.1,1524.7
2014,2014-07-25,EU LCS,False,SUPA HOT CREW,Gambit Gaming,SUPA HOT CREW,1524.7,1531.7,1372.3,1365.2
2014,2014-07-25,EU LCS,False,SK Gaming,Team ROCCAT,SK Gaming,1514.5,1526.6,1518.8,1506.7
2014,2014-07-25,EU LCS,False,Alliance,Copenhagen Wolves,Alliance,1602.5,1609.4,1443.8,1436.9
2014,2014-07-25,EU LCS,False,Fnatic,Millenium,Fnatic,1610.0,1618.5,1504.9,1496.4
